id,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
01022202,625,18,127,206,168,71,24,84,2145,479,54,476,623,0,0,0,0,0,54,476,623
01022203,3291,168,659,1227,942,220,63,91,10504,2212,236,2181,3248,0,0,1,2,2,235,2179,3246
01022204,3496,270,807,1339,594,311,131,323,10941,2533,228,2497,3458,4,4,5,10,10,219,2483,3444
01022205,1452,178,432,421,316,85,19,9,4117,976,100,943,1402,10,11,0,0,0,90,932,1392
01022206,1999,413,513,559,360,102,26,188,5410,1322,118,1320,1997,0,0,0,0,0,118,1320,1997
01022207,3693,566,1011,816,831,349,70,377,10902,2389,184,2214,3254,33,43,3,5,6,148,2166,3215
01033101,11760,436,2539,4934,2833,833,129,450,37037,7594,894,7481,11551,27,27,17,23,34,850,7431,11490
01033102,5268,168,1139,1909,1572,405,61,123,16975,3466,501,3391,5173,120,96,4,5,8,377,3290,5045
01033201,5627,140,1289,1731,1813,529,125,0,18558,3729,381,3657,5435,3,2,4,9,8,374,3645,5424
01033202,4524,63,729,2123,1274,297,32,51,14714,3002,282,2819,4209,13,14,1,3,2,268,2803,4194
01033203,6512,310,1536,2282,1752,504,93,259,20573,4229,421,4124,6378,2,1,2,4,4,417,4119,6372
01044101,11072,383,3060,4707,2030,652,177,489,33555,6925,1038,6850,10964,110,121,10,16,20,918,6713,10834
01044102,8877,206,1524,3868,2714,484,66,116,28646,5545,793,5302,8410,46,44,4,7,8,743,5251,8356
01044103,4330,263,1091,1602,906,361,72,274,13386,2822,295,2742,4178,4,4,1,1,2,290,2738,4172
01044201,9933,461,2395,3794,2434,691,99,463,30881,6617,719,6505,9770,1,1,6,7,12,712,6497,9757
01044202,8976,1218,2517,3205,1400,516,96,208,24831,5191,455,4873,7896,2,1,1,1,2,452,4871,7892
01044203,8211,345,2327,3572,1550,350,54,99,24088,5047,480,4880,7886,5,5,0,0,0,475,4875,7881
02010102,6412,442,1469,2197,1623,437,173,604,20290,4219,352,4150,6359,16,13,10,22,20,326,4116,6323
02010103,7131,453,1438,2761,1907,503,48,174,22217,4390,374,4329,7082,5,7,2,3,4,367,4319,7073
02010104,2167,13,481,732,646,206,53,291,7394,1614,119,1601,2157,1,1,2,3,4,116,1597,2152
02020201,409,0,83,165,108,31,15,53,1391,342,23,331,402,0,0,0,0,0,23,331,402
02020202,2909,182,554,859,739,373,140,475,10003,2283,224,2234,2855,3,2,2,4,4,219,2228,2848
02020203,6073,202,1278,2260,1442,623,178,716,20205,4653,461,4454,5857,61,69,10,16,20,390,4369,5776
02020204,6728,302,1462,2512,1600,562,212,611,21855,4799,486,4666,6551,5,5,2,2,4,479,4659,6542
02020205,8039,344,1593,2827,2192,783,216,651,26641,6001,652,5726,7643,6,26,8,14,16,638,5686,7621
02020206,9999,682,2311,3288,2423,955,225,883,31868,7270,656,6991,9656,7,4,7,10,14,642,6976,9635
02030301,3958,118,777,1424,1064,460,91,200,13246,2833,376,2664,3758,10,7,6,9,12,360,2647,3736
02030302,6561,291,1555,2238,1686,601,121,524,21114,4572,478,4433,6401,5,4,5,16,10,468,4413,6386
02030401,8207,737,2132,2906,1657,580,140,425,24512,5683,547,5534,7999,6,8,3,10,6,538,5516,7987
02030402,5638,338,1203,1972,1471,486,113,409,18061,4043,390,3873,5443,1,1,1,2,2,388,3871,5440
02040501,2836,83,287,694,1178,582,11,9,10436,1744,78,1742,2832,0,0,1,1,2,77,1740,2830
02040502,4282,168,944,1588,1156,365,49,92,13655,2793,238,2746,4200,2,3,5,16,10,231,2727,4188
02040503,6087,215,1299,2519,1421,499,100,260,19409,4105,391,4025,5988,16,24,0,0,0,375,4001,5972
02040701,6871,755,1030,2720,1732,581,33,168,21174,4275,232,4087,6447,1,1,0,0,0,231,4086,6446
02040702,6151,417,1410,2442,1509,316,34,185,18568,4241,384,4109,5984,23,26,3,5,6,358,4078,5955
02040703,692,59,393,51,142,30,16,7,1819,418,25,418,692,1,1,0,0,0,24,417,691
02050601,5313,283,1554,2248,969,216,41,14,15351,3389,314,3356,5267,3,1,1,1,2,310,3354,5262
02050602,11314,543,2713,4352,2789,745,119,435,35055,7795,670,7659,11129,4,4,6,10,12,660,7645,11113
02050801,10578,576,2810,4146,2203,694,103,362,31896,6907,700,6820,10461,9,8,6,11,12,685,6801,10440
02050802,12012,765,3222,4838,2434,587,120,367,35481,8043,691,7890,11791,6,8,0,0,0,685,7881,11785
02050803,4056,141,754,1551,1342,207,22,315,13152,2742,283,2699,4000,0,0,1,1,2,282,2697,3998
02050804,1630,41,282,564,451,159,90,315,5751,1419,214,1418,1629,92,153,4,9,8,118,1256,1529
03010102,5985,26,1048,1241,2463,1010,152,345,22004,3815,704,3789,5926,295,325,18,31,36,391,3433,5595
03010104,44,1,8,10,17,4,3,10,163,29,18,29,44,10,9,3,7,6,5,13,28
03020203,990,16,59,215,317,192,123,521,4266,942,775,937,985,694,698,43,85,86,38,154,205
03020209,6765,183,1064,2232,1681,865,403,2731,25205,5785,2048,5687,6607,1276,1604,134,257,268,638,3826,5063
03020210,5538,214,803,1832,1463,710,307,1621,20181,4415,1624,4366,5476,1139,1314,76,145,152,409,2907,4185
03020307,7738,68,1007,2070,1999,1554,707,2608,30908,6923,3678,6856,7629,3066,3450,170,299,340,442,3107,4223
03030405,5241,3,102,2145,1068,1289,529,838,21371,3891,1299,3869,5209,842,904,35,62,70,422,2903,4297
03030406,3552,34,232,548,922,929,530,2802,16457,3695,2758,3618,3454,2409,2740,237,417,474,112,460,571
03030711,2908,72,97,443,783,741,499,2143,13569,2992,2401,2949,2829,2170,2409,161,278,322,70,262,337
03030715,3172,12,139,793,852,773,380,1759,13981,3006,1971,2968,3128,1693,1941,128,220,256,150,807,1179
03030716,511,1,4,50,148,178,95,257,2468,506,484,499,505,465,466,17,28,34,2,5,6
03040508,1977,3,159,454,579,390,272,930,8511,1891,1075,1880,1965,857,1018,64,116,128,154,746,980
03040512,4987,45,408,1592,1734,703,315,1526,19504,3979,1451,3880,4885,891,1105,97,180,194,463,2594,3800
03040513,1407,25,107,300,357,350,141,1057,6220,1405,720,1391,1391,580,746,52,90,104,88,555,707
03040614,18961,370,3337,6868,5558,2225,410,1536,65001,13764,2253,13488,18562,426,550,63,121,126,1764,12817,18010
03040818,19464,384,2430,7954,6535,1928,184,371,66361,12730,1962,12572,19235,51,61,16,35,32,1895,12476,19152
03050919,2995,9,93,1652,895,260,57,221,10594,1879,544,1856,2966,151,172,29,47,58,364,1637,2757
03050920,3864,63,501,1717,1088,370,92,236,13206,2717,543,2685,3812,116,143,21,38,42,406,2503,3654
03050923,5180,163,1018,2386,1158,339,76,310,16450,3489,495,3381,5026,39,54,20,36,40,436,3291,4947
03050924,3254,97,621,1386,829,230,47,384,10629,2235,375,2110,3070,30,39,14,27,28,331,2044,3012
03050925,4961,75,754,1935,1538,522,91,342,17038,3524,586,3447,4868,54,78,14,24,28,518,3346,4786
03051017,2007,53,376,644,566,227,93,377,7071,1506,535,1421,1830,357,405,15,25,30,163,991,1443
03051021,3942,5,584,1529,1413,371,30,71,13518,2337,431,2324,3929,60,65,11,19,22,360,2240,3847
03051022,2372,6,309,604,845,544,56,70,8942,1593,254,1588,2366,9,11,0,0,0,245,1577,2357
03061126,8836,477,2247,3374,2027,490,147,595,27128,6039,546,5885,8637,24,35,6,20,12,516,5829,8601
03061131,6072,385,1697,2319,1186,354,92,300,18102,4074,348,4020,6014,1,2,3,6,6,344,4013,6007
03061227,8639,381,1733,4003,1958,426,105,263,26711,5725,678,5642,8527,3,3,4,12,8,671,5627,8516
03061228,7815,182,2171,3038,2072,280,43,229,23813,4612,747,4552,7720,0,0,0,0,0,747,4552,7720
03061332,13252,939,3895,4707,2667,734,244,533,39185,9267,777,8981,12873,5,3,6,8,12,766,8969,12856
03061429,5950,14,1009,1829,2398,668,19,92,20657,3583,301,3531,5852,0,0,0,0,0,301,3531,5852
03061430,1655,105,125,400,714,232,45,272,6113,1047,295,1020,1546,134,156,25,46,50,136,818,1362
03061434,3756,25,674,1889,827,250,57,309,12249,2406,355,2406,3756,5,7,0,0,0,350,2400,3751
03061435,2376,158,464,848,717,167,17,39,7474,1404,157,1341,2289,0,0,0,0,0,157,1341,2289
03061441,882,8,118,362,105,127,99,468,3447,962,321,951,876,278,427,2,3,4,41,521,594
03071536,6009,268,1307,2207,1406,558,142,919,19688,4556,485,4413,5836,12,14,11,20,22,462,4379,5802
03071537,8974,381,1948,3197,2327,779,224,932,29347,6928,656,6669,8654,3,5,2,3,4,651,6661,8647
03071633,1632,2,427,474,407,231,86,44,5621,1051,56,1051,1632,0,0,0,0,0,56,1051,1632
03071638,9668,689,2451,3030,2379,881,195,338,30110,6973,534,6819,9496,5,4,5,11,10,524,6804,9481
03071639,6837,372,1407,2707,1439,667,175,541,21989,5092,513,5023,6746,62,103,1,4,2,450,4916,6682
04010102,287,2,11,88,81,47,22,329,1308,343,225,329,274,193,263,22,33,44,10,33,37
04010103,3849,1,562,1571,1347,351,2,107,13100,2488,182,2481,3842,0,0,0,0,0,182,2481,3842
04020204,71,2,15,6,10,11,27,0,307,70,10,57,53,0,0,1,2,2,9,54,51
04020205,606,6,31,117,201,102,74,615,2792,629,267,622,596,131,206,50,99,100,86,316,365
04020206,1690,5,125,544,752,191,46,200,6326,1344,115,1344,1690,51,67,5,11,10,59,1266,1629
04020207,1519,86,307,462,363,119,82,802,5427,1283,323,1261,1478,171,281,15,36,30,137,944,1277
04020208,1352,124,127,186,296,221,137,2191,6238,1588,587,1547,1296,470,769,22,57,44,95,721,782
04020209,1167,93,79,115,147,153,186,3140,6205,1398,778,1268,942,665,1014,84,160,168,29,93,109
04020310,317,107,85,61,44,11,5,37,758,185,62,100,108,54,56,1,2,2,7,41,52
04020311,8072,527,1191,2207,1987,1182,519,3767,30269,6869,924,6662,7729,189,390,42,108,84,693,6163,7456
04020312,2870,118,468,881,723,371,146,1403,10723,2519,529,2419,2732,162,315,59,161,118,308,1943,2452
04020313,3956,60,571,1490,1223,407,127,588,13949,2921,309,2845,3876,1,1,1,5,2,307,2839,3873
04020314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04030415,1654,191,802,319,235,55,27,206,4335,913,66,808,1380,1,0,0,0,0,65,808,1379
04030416,5181,329,1001,1837,1446,447,88,273,16662,3620,422,3539,4963,9,11,1,3,2,412,3526,4952
04030417,5989,145,1113,2169,1658,644,175,679,20459,4556,391,4399,5863,10,13,6,11,12,375,4375,5841
04030518,5428,134,984,2258,1396,471,142,395,18062,3626,398,3448,5143,1,1,1,2,2,396,3445,5140
04030519,3101,101,528,1345,848,214,59,47,10055,2140,217,2097,3056,7,4,1,2,2,209,2091,3047
04030620,4863,183,1186,1849,1037,455,91,487,15558,3327,299,3189,4635,13,15,1,1,2,285,3172,4620
04030621,1644,63,531,721,230,81,14,35,4732,1073,96,1045,1611,1,0,1,2,2,94,1043,1608
04030622,5863,236,1452,2098,1394,503,114,555,18764,4076,404,3921,5653,8,14,1,1,2,395,3906,5643
04030623,2860,323,585,969,628,228,104,169,8845,1931,145,1850,2723,4,4,1,2,2,140,1844,2717
04030724,3452,151,600,1228,791,398,191,708,12043,2828,209,2732,3346,4,7,5,7,10,200,2718,3332
04030725,6342,375,1076,1994,1643,772,302,1414,22167,5239,409,5035,6036,5,3,4,7,8,400,5026,6023
04030726,3051,182,509,917,739,432,196,695,10938,2605,163,2520,2981,1,2,0,0,0,162,2518,2980
04030827,6357,444,1338,2174,1660,514,156,561,20349,4570,389,4330,6057,7,5,2,2,4,380,4323,6046
04030828,5473,328,1134,1748,1266,606,256,1031,18501,4379,367,4226,5319,7,7,4,9,8,356,4209,5304
04030929,3249,80,503,916,920,445,227,1255,12356,3001,216,2873,3123,8,15,2,4,4,206,2855,3111
04030930,3096,93,416,839,832,474,278,1303,12111,3126,206,2813,2828,6,8,2,4,4,198,2801,2818
04030931,2010,46,311,677,504,248,109,949,7558,1915,98,1494,1621,1,5,3,4,6,94,1485,1614
04031032,8427,434,1472,2986,1995,935,383,1700,28989,6669,574,6508,8271,5,5,7,15,14,562,6488,8252
04041133,39,0,3,18,11,0,0,70,174,51,18,51,39,6,11,9,26,18,3,15,15
04041134,2722,230,422,585,597,396,242,2197,10846,2921,765,2835,2589,384,694,79,243,158,302,1897,2047
04041135,1551,32,127,401,374,240,140,2121,7146,2030,535,1889,1432,305,653,44,132,88,186,1104,1039
04041136,1733,81,179,418,417,287,147,1841,7519,2107,533,2052,1697,251,486,57,168,114,225,1398,1332
04041137,4704,225,637,1450,1521,558,196,933,16832,3572,602,3464,4616,96,154,20,46,40,486,3264,4480
04041238,3088,58,466,917,1029,368,136,922,11435,2599,396,2410,2839,78,141,14,33,28,304,2236,2733
04041239,46,3,7,11,23,1,1,0,153,28,7,25,41,3,3,0,0,0,4,22,38
04041240,846,24,71,140,236,160,80,1155,3965,1054,356,1036,815,220,416,37,117,74,99,503,521
04041241,3784,88,546,1231,1071,556,238,421,13786,2979,559,2960,3761,145,186,10,22,20,404,2752,3596
04041342,2520,36,843,851,547,145,75,171,7809,1612,170,1603,2512,1,1,0,0,0,169,1602,2511
04041343,2013,75,270,677,539,236,135,657,7449,1599,265,1566,1974,51,107,22,58,44,192,1401,1879
04041344,5862,94,1764,1902,1147,577,223,1205,19344,4492,615,4437,5779,87,127,11,32,22,517,4278,5670
04051445,3506,253,691,1225,939,231,102,549,11382,2363,309,2299,3417,38,72,6,13,12,265,2214,3367
04051446,5965,327,1008,1784,1505,762,374,1524,21293,4982,391,4833,5808,9,14,0,0,0,382,4820,5799
04051447,3145,196,681,1037,772,287,119,405,10311,2371,203,2256,2932,4,4,0,0,0,199,2252,2928
04051448,5258,396,1077,1634,1204,532,234,1382,17714,4148,323,3926,5029,9,8,2,4,4,312,3914,5016
04051549,2357,125,417,678,824,209,60,363,8057,1644,249,1616,2321,45,75,11,25,22,193,1517,2254
04051550,3056,138,569,1078,783,348,95,352,10304,2299,184,2107,2814,1,1,3,5,6,180,2100,2807
04051551,2358,85,574,705,631,259,81,199,7852,1703,158,1672,2329,0,0,1,2,2,157,1670,2327
04051652,5292,242,1053,1832,1221,525,257,1271,18166,4232,310,4088,5085,4,4,3,7,6,303,4077,5075
04051653,3917,216,890,1198,890,405,178,1073,13316,3027,228,2980,3817,3,3,3,5,6,222,2972,3808
04051654,1792,134,345,749,369,144,34,127,5598,1235,133,1224,1780,6,8,3,5,6,124,1211,1768
04051655,3715,237,593,1417,977,344,101,373,12281,2721,232,2654,3609,1,0,4,7,8,227,2647,3600
04051656,3906,140,639,1319,984,513,229,630,13880,3104,264,3014,3806,2,3,1,2,2,261,3009,3802
04061757,36,4,5,11,5,4,3,45,150,43,18,38,28,12,21,4,10,8,2,7,8
05010102,3711,157,834,1420,1098,150,46,44,11547,2161,355,2155,3701,31,36,21,36,42,303,2083,3628
05010103,4075,68,359,1410,1224,520,251,1948,15966,3251,1440,3221,4038,906,1141,127,237,254,407,1844,2878
05010204,1297,116,277,223,364,155,109,400,4624,947,376,946,1296,329,362,11,22,22,36,561,945
05010205,733,3,30,102,196,179,125,870,3668,777,513,775,731,436,542,41,74,82,36,159,213
05010206,5213,131,900,2100,1265,535,176,826,17848,3804,890,3792,5198,616,706,57,99,114,217,2988,4468
05010207,5616,80,836,1711,2004,879,93,103,19957,3707,465,3693,5603,113,122,0,0,0,352,3571,5490
05010208,4413,13,378,2295,1437,242,36,96,14924,2641,549,2638,4410,1,1,5,9,10,543,2629,4399
05010209,2993,51,252,935,838,475,248,1520,12095,2517,1367,2484,2950,1047,1199,115,199,230,205,1085,1673
05010310,2241,136,315,1071,574,102,31,110,7081,1392,244,1362,2203,11,12,5,6,10,228,1343,2182
05010311,2165,83,713,689,451,200,17,86,6568,1489,203,1460,2119,70,94,5,10,10,128,1356,2039
05010312,3501,235,816,1344,814,242,40,78,10683,2283,277,2139,3295,4,4,3,5,6,270,2130,3285
05010313,3429,136,674,1311,924,291,58,275,11191,2351,339,2259,3313,12,12,8,13,16,319,2234,3285
05010314,6658,163,884,3092,1917,444,84,600,22199,4279,800,4097,6423,43,49,24,41,48,733,4007,6332
05010339,246,10,97,52,63,17,6,7,740,174,27,160,231,7,7,0,0,0,20,154,224
05020415,1462,4,43,190,354,434,268,1333,7187,1573,1285,1562,1452,1184,1342,76,135,152,25,86,116
05020416,998,1,71,249,640,25,9,25,3654,598,490,596,997,299,200,39,53,78,152,344,620
05020417,2691,61,283,455,687,609,352,1901,11798,2487,1587,2450,2637,1296,1498,163,290,326,128,662,1015
05020418,2056,170,204,792,495,172,176,351,7201,1471,464,1462,2046,290,354,21,38,42,153,1069,1714
05020419,3911,135,598,1658,1118,365,21,130,12858,2585,433,2583,3909,189,199,33,51,66,211,2334,3654
05020420,410,6,42,90,132,78,30,256,1714,357,179,351,404,123,154,14,26,28,42,172,253
05020521,1225,1,40,346,346,279,125,684,5332,1191,678,1185,1217,532,665,71,113,142,75,407,543
05020522,3439,0,678,969,1244,453,41,400,12150,2342,366,2333,3430,184,223,28,59,56,154,2051,3190
05020523,5432,21,980,1728,1958,626,72,410,18969,3828,485,3811,5415,219,244,17,32,34,249,3535,5162
05020524,3298,37,464,802,1013,428,300,2025,13388,2838,1360,2819,3273,1027,1277,122,223,244,211,1318,2002
05020625,4154,84,820,1512,1333,325,47,267,13766,2830,390,2799,4115,25,34,3,4,6,362,2761,4084
05020626,10262,212,1500,4647,2843,819,162,606,34198,6794,1118,6601,9927,43,44,11,19,22,1064,6538,9862
05020627,2133,15,417,874,573,188,46,148,7127,1490,274,1481,2124,103,128,12,22,24,159,1331,1997
05020628,1162,0,133,538,397,72,9,108,3990,779,114,777,1160,25,35,5,9,10,84,734,1125
05020629,2574,99,385,615,664,394,197,1782,10304,2441,948,2410,2542,660,862,96,205,192,192,1344,1690
05030730,1300,2,28,257,545,314,116,299,5574,1117,632,1107,1287,572,609,6,10,12,54,488,703
05030731,6468,203,1002,2802,1989,388,67,129,21040,3952,793,3895,6353,107,118,26,45,52,660,3731,6194
05030832,5982,330,879,2639,1214,687,164,525,19805,4083,769,4021,5895,206,223,8,14,16,555,3785,5673
05030833,235,8,134,71,15,4,2,7,588,156,32,151,229,5,5,1,1,2,26,145,222
05040934,1505,23,128,230,308,344,242,1828,7201,1706,1126,1673,1468,989,1268,70,141,140,67,264,339
05040935,202,0,70,14,39,57,15,59,772,148,123,145,200,117,113,0,0,0,6,32,83
05040936,4002,27,148,337,889,1398,679,4120,20074,4631,3221,4587,3946,2904,3698,174,334,348,143,556,694
05040937,991,4,25,123,319,310,99,920,4763,1062,791,1038,968,700,794,53,121,106,38,123,162
05040938,1565,4,25,124,363,458,351,1905,8179,1801,1189,1788,1548,1040,1352,73,144,146,76,293,362
06010102,4901,288,828,1596,1362,544,184,781,16785,3745,407,3554,4663,6,6,5,6,10,396,3541,4647
06010103,3337,72,499,1276,945,442,77,202,11552,2519,286,2486,3299,3,2,2,2,4,281,2482,3292
06010204,3814,428,663,1427,828,277,117,564,11998,2571,579,2549,3787,139,206,11,19,22,429,2323,3626
06010205,5284,213,1055,1874,1313,499,181,1181,17959,3975,713,3927,5232,194,284,34,67,68,485,3577,4970
06010206,4387,194,817,1644,1030,504,117,627,14729,3091,467,3072,4359,49,74,11,29,22,407,2968,4288
06010207,4448,148,699,1673,1320,410,119,598,15207,3224,496,3194,4400,31,54,16,34,32,449,3105,4337
06010208,3761,149,909,1199,871,416,136,641,12585,2741,360,2703,3704,17,29,13,27,26,330,2647,3661
06010209,5199,138,1038,1878,1616,421,76,247,17120,3581,475,3478,5095,5,3,0,0,0,470,3475,5090
06010210,2710,76,369,1122,769,269,82,167,9260,1878,263,1872,2702,1,1,1,2,2,261,1869,2699
06020301,2681,29,512,813,784,298,132,945,9855,2075,700,2070,2675,433,535,43,88,86,224,1446,2156
06020302,2792,69,374,953,747,354,141,1288,10568,2340,693,2305,2756,290,443,68,146,136,335,1715,2330
06020303,4253,164,927,1588,1302,233,22,138,13425,2711,522,2682,4215,36,40,8,11,16,478,2631,4163
06020304,4055,319,686,1541,1019,331,100,468,13113,2671,586,2632,4006,125,175,26,51,52,435,2406,3829
06020305,5939,662,913,1759,1845,545,108,834,19352,3861,805,3749,5514,301,404,16,33,32,488,3312,5181
06020306,3254,78,510,770,722,548,329,2379,13389,2901,1717,2868,3213,1343,1576,90,172,180,284,1119,1690
06020407,2465,105,678,483,903,286,6,35,8023,1585,108,1583,2463,9,11,3,6,6,96,1566,2448
06020408,3811,32,684,1343,1021,385,188,1221,13787,2789,965,2758,3775,562,688,62,121,124,341,1949,3089
06020409,4375,322,628,1349,1137,566,166,1739,15738,3547,922,3476,4307,379,565,63,153,126,480,2758,3802
06020410,3468,38,358,852,1025,593,289,2558,14667,3259,1194,3175,3368,674,940,155,317,310,365,1918,2384
06020411,3950,50,250,992,1126,810,395,2588,17038,3652,1786,3622,3923,1350,1641,152,284,304,284,1697,2269
06030501,2654,29,169,739,664,495,297,2061,11558,2514,1300,2484,2623,991,1219,76,147,152,233,1118,1480
06030502,3320,115,845,1153,842,287,38,337,10632,2110,564,2104,3313,183,220,24,39,48,357,1845,3082
06030503,6078,108,742,1718,1969,930,384,1834,23410,4888,962,4745,5922,205,312,69,148,138,688,4285,5579
06030504,5266,77,526,1192,1353,872,602,5174,23263,5224,2395,5183,5225,1638,2318,237,507,474,520,2358,3113
06030605,3650,189,550,942,1075,429,233,1878,13836,3095,652,3027,3565,208,343,41,108,82,403,2576,3275
06030606,2677,227,406,969,662,243,103,514,8941,1962,396,1931,2641,146,200,19,51,38,231,1680,2457
06030607,1432,254,78,226,435,262,139,299,5271,1056,340,960,1117,209,232,25,55,50,106,672,858
06030608,5114,222,426,759,1179,1202,734,4705,23186,5346,2856,5327,5098,2326,3133,190,362,380,340,1832,2392
06030609,6391,389,764,1929,1734,886,366,2614,23880,5359,1250,5261,6268,379,582,102,255,204,769,4424,5685
06030610,3946,67,357,1148,949,616,328,4046,17115,4012,1221,3895,3836,595,1002,166,405,332,460,2488,2909
06040701,4728,147,462,950,1076,871,551,5725,21611,5302,2362,5186,4539,1806,2805,191,426,382,365,1955,2351
06040702,2204,14,154,187,744,546,351,1578,10273,2348,836,2339,2196,588,778,33,66,66,215,1495,1542
06040703,5410,597,735,856,1160,786,511,6307,22578,5494,2007,5211,4645,1304,2131,189,510,378,514,2570,2963
06040804,3750,54,258,659,897,739,530,5327,18337,4358,1771,4298,3702,1219,1956,162,400,324,390,1941,2159
06040805,2653,100,332,575,550,484,255,2984,11623,2700,1030,2616,2549,631,972,84,208,168,315,1436,1750
06040806,3791,35,561,1262,530,524,553,2570,15571,3177,1916,3172,3780,1415,1705,37,72,74,464,1396,2291
06040807,2848,88,307,851,618,362,263,2918,12033,2749,887,2437,2483,516,857,79,187,158,292,1392,1809
06040808,1780,8,102,331,630,469,177,513,7645,1791,297,1788,1777,101,194,5,18,10,191,1576,1666
06040809,2065,111,136,326,419,298,283,4180,10405,2619,929,2552,1930,650,1249,101,246,202,178,1057,1078
06040810,3415,219,302,600,728,576,313,6194,16487,4539,1382,4420,3164,932,2081,134,404,268,316,1935,1964
07010102,8589,536,1951,2777,1978,952,262,1037,28050,6184,509,5920,8115,8,10,3,3,6,498,5907,8101
07010103,5858,446,1166,1931,1442,572,187,953,19274,4338,382,4302,5824,4,3,2,4,4,376,4295,5816
07010104,6907,346,1691,2336,1816,548,121,378,21844,4728,483,4616,6776,6,5,4,5,8,473,4607,6762
07020201,6336,292,1202,2130,1650,611,274,1326,21711,4798,449,4756,6294,1,2,2,2,4,446,4753,6289
07020202,5609,518,1061,2025,1419,379,137,539,17647,3962,380,3814,5393,2,1,1,1,2,377,3812,5389
07020203,9509,386,2375,3261,2226,854,303,775,30686,7175,610,6972,9245,5,5,2,3,4,603,6964,9236
07020204,6512,279,1348,2490,1621,541,178,448,21150,4719,465,4564,6336,3,3,4,7,8,458,4554,6325
07030301,13118,330,1663,4269,3726,1951,800,2893,48815,11059,1133,10848,12894,27,42,21,55,42,1085,10752,12825
07030302,5017,186,795,1324,1442,796,324,1232,18672,4047,494,3994,4953,8,8,11,26,22,475,3960,4923
07030303,6197,115,985,2048,1948,822,202,566,21909,4507,521,4481,6168,7,7,4,8,8,510,4466,6153
